"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"385446 Manwe (2003 QW111)",44.08,0.1158,2.66,68.61,16.27,38.978,49.19,293,6593,4,60,,,6.57
"385447 (2003 QF113)",44.12,0.0339,4.46,114.15,211.06,42.626,45.62,293,3695,4,21,,,6.53
"385458 (2003 SP317)",46.41,0.1745,5.07,347.04,94.64,38.315,54.51,316,6583,3,79,,,7.22
"385527 (2004 OK14)",44.17,0.2501,3.46,149.03,207.43,33.123,55.22,294,6266,3,30,,,7.48
"385528 (2004 OR15)",56.68,0.3429,6.92,285.25,13.80,37.249,76.12,427,6556,3,25,,,7.63
"385533 (2004 QD29)",43.29,0.1124,23.83,135.25,117.79,38.426,48.16,285,3335,4,26,,,6.94
"385571 Otrera (2004 UP10)",30.37,0.0338,1.43,34.76,3.45,29.340,31.39,167,3993,4,31,,,8.91
"385607 (2005 EO297)",62.32,0.3412,25.07,144.08,348.35,41.058,83.59,492,2925,4,28,,,7.18
"385695 Clete (2005 TO74)",30.35,0.0552,5.25,169.28,297.99,28.676,32.03,167,5904,4,40,,,8.49
"386723 (2009 YE7)",44.58,0.1370,29.10,141.47,100.71,38.470,50.69,298,5909,3,240,,,4.66
"408832 (2001 QJ298)",44.42,0.0408,2.15,162.69,284.71,42.612,46.23,296,7734,4,30,,,6.11
"413666 (2005 VJ119)",34.96,0.6771,6.96,301.47,245.84,11.289,58.63,207,4225,2,60,,,10.57
"415720 (1999 RU215)",43.41,0.0749,7.72,14.20,334.77,40.156,46.66,286,8062,3,51,,,7.28
"416400 (2003 UZ117)",44.5,0.1374,27.37,204.49,245.21,38.386,50.61,297,7392,2,484,,,5.28
"418993 (2009 MS9)",389.2,0.9717,67.91,220.14,128.79,11.017,767.45,7.68e+03,7090,0,310,,,9.74
"420356 Praamzius (2012 BX85)",42.62,0.0104,1.09,314.21,29.32,42.175,43.06,278,6317,3,223,,,5.75
"427581 (2003 QB92)",35.08,0.0866,3.49,120.02,62.64,32.046,38.12,208,6943,3,27,,,7.41
"427614 (2003 SR422)",40.37,0.0507,23.90,99.87,60.05,38.324,42.42,257,4042,4,25,,,7.06
"432949 (2012 HH2)",34.7,0.1610,28.65,56.41,99.16,29.113,40.29,204,7742,2,371,,,6.34
"434194 (2003 FK127)",42.31,0.0425,2.27,84.27,115.13,40.514,44.11,275,7293,4,27,,,7.10
"434390 (2005 CH81)",54.89,0.3158,5.14,122.81,14.58,37.554,72.23,407,6266,3,37,,,8.16
"434709 (2006 CJ69)",41.94,0.2238,17.93,130.45,59.26,32.554,51.33,272,6617,3,41,,,7.48
"437360 (2013 TV158)",114.3,0.6810,31.10,180.97,232.09,36.476,192.19,1.22e+03,7023,2,416,,,6.38
"437871 (2001 FN185)",42.3,0.0679,21.79,203.40,11.48,39.424,45.17,275,4813,4,29,,,7.31
"437915 (2002 GD32)",44.28,0.1422,6.61,22.28,24.18,37.981,50.57,295,4825,4,37,,,6.12
"438028 (2004 EH96)",39.16,0.2760,3.14,226.18,300.24,28.354,49.98,245,6972,3,33,,,8.01
"439858 (1999 ON4)",42.95,0.0464,3.18,133.02,193.48,40.958,44.94,281,8056,4,46,,,7.46
"443843 (2001 FO185)",46.18,0.1138,10.67,205.86,332.97,40.922,51.43,314,7016,3,99,,,7.27
"444018 (2004 EU95)",43.91,0.0397,2.83,65.57,118.05,42.171,45.65,291,4729,3,44,,,7.00
"444025 (2004 HJ79)",43.74,0.0485,3.33,45.31,288.25,41.620,45.87,289,4686,3,74,,,7.18
"444030 (2004 NT33)",43.73,0.1523,31.21,241.16,40.19,37.070,50.39,289,14716,2,128,,,4.54
"444745 (2007 JF43)",39.26,0.1847,15.11,207.63,123.67,32.013,46.51,246,7713,2,587,,,5.41
"445473 (2010 VZ98)",159.7,0.7848,4.51,117.38,313.50,34.366,285.08,2.02e+03,8832,1,495,,,5.06
"450265 (2003 WU172)",39.27,0.2573,4.15,10.25,100.06,29.166,49.37,246,7002,2,179,,,6.34
"451657 (2012 WD36)",77.57,0.5152,23.65,177.19,292.98,37.608,117.54,683,3365,3,83,,,6.84
"455171 (1999 OM4)",46.27,0.1174,2.09,113.79,135.70,40.841,51.70,315,5792,4,40,,,6.95
"455206 (2001 FE193)",46.38,0.1226,2.82,155.01,335.93,40.694,52.07,316,7727,3,61,,,6.98
"455209 (2001 KT76)",44.89,0.0839,1.71,184.71,342.24,41.124,48.66,301,5132,4,20,,,6.91
"455502 (2003 UZ413)",39.48,0.2199,12.05,135.95,147.11,30.801,48.16,248,24984,2,391,,,4.33
"456826 (2007 TH422)",39.58,0.2813,28.52,96.34,312.86,28.446,50.71,249,4884,4,40,,,7.59
"468422 (2000 FA8)",43.68,0.0236,0.76,212.73,8.87,42.646,44.70,289,5588,4,32,,,7.50
"468861 (2013 LU28)",187.8,0.9534,125.32,276.04,152.92,8.744,366.82,2.57e+03,3649,1,1035,,,8.34
"469306 (1999 CD158)",43.53,0.1428,25.48,119.01,146.18,37.317,49.75,287,8038,2,255,,,5.28
"469333 (2000 PE30)",54.72,0.3437,18.40,127.34,148.63,35.913,73.52,405,7706,2,264,,,6.12
"469361 (2001 HY65)",42.91,0.1177,17.18,188.25,312.08,37.862,47.97,281,8050,3,87,,,6.39
"469362 (2001 KB77)",39.53,0.2822,17.54,223.11,53.32,28.376,50.68,249,5922,2,147,,,7.71
"469372 (2001 QF298)",39.65,0.1038,22.30,164.11,42.80,35.529,43.76,250,7828,2,376,,,5.33
"469420 (2001 XP254)",42.12,0.2163,2.61,304.91,180.42,33.007,51.23,273,7387,2,145,,,7.78
"469421 (2001 XD255)",39.31,0.1071,18.09,106.66,110.82,35.102,43.52,246,7663,2,319,,,5.77
"469438 (2002 GV31)",43.75,0.0857,2.19,59.03,130.11,40.003,47.50,289,6508,3,83,,,6.43
"469442 (2002 GG166)",34.46,0.5905,7.72,33.05,275.27,14.111,54.80,202,7375,2,362,,,8.23
"469505 (2003 FE128)",47.68,0.2478,3.39,169.36,53.85,35.862,59.49,329,7329,2,110,,,6.33
"469506 (2003 FF128)",39.38,0.2126,1.91,91.72,171.05,31.008,47.75,247,6260,2,141,,,6.88
"469509 (2003 HC57)",43.79,0.0650,1.05,233.92,49.86,40.939,46.63,290,6595,2,284,,,5.96
"469514 (2003 QA91)",44.73,0.0720,2.41,104.70,325.44,41.506,47.95,299,6555,2,241,,,5.87
"469584 (2003 YW179)",42.07,0.1528,2.38,97.15,17.45,35.642,48.50,273,6651,3,60,,,7.02
"469610 (2004 HF79)",43.12,0.0255,1.49,76.63,203.57,42.023,44.23,283,4430,3,52,,,6.44
"469615 (2004 PT107)",40.83,0.0640,26.09,320.91,22.00,38.217,43.44,261,6885,2,326,,,6.10
"469704 (2005 EZ296)",39.2,0.1457,1.78,24.43,213.24,33.488,44.91,245,7831,2,245,,,7.12
"469705 |=Kagara (2005 EF298)",43.77,0.0847,2.87,118.03,76.45,40.060,47.48,290,6166,2,225,,,6.18
"469707 (2005 GB187)",39.27,0.2322,14.72,217.18,349.03,30.149,48.39,246,6264,2,245,,,7.24
"469708 (2005 GE187)",39.29,0.3245,18.27,205.52,86.23,26.539,52.04,246,6988,2,333,,,7.57
"469750 (2005 PU21)",184.7,0.8414,6.16,192.49,227.53,29.297,340.10,2.51e+03,8072,1,342,,,6.46
"469987 (2006 HJ123)",39.37,0.3034,12.48,222.65,102.69,27.427,51.32,247,6227,2,428,,,6.11
"470027 (2006 RC103)",42.31,0.1491,17.16,310.31,85.17,35.998,48.62,275,5893,2,288,,,6.16
"470083 (2006 SG369)",48.31,0.3760,13.58,101.38,290.27,30.151,66.48,336,6316,2,214,,,7.70
"470308 (2007 JH43)",39.32,0.0319,18.20,64.63,356.98,38.072,40.58,247,12949,2,296,,,4.82
"470309 (2007 JK43)",46.2,0.4896,44.93,233.69,10.55,23.582,68.82,314,4877,2,356,,,7.29
"470316 (2007 OC10)",50.1,0.2907,21.67,258.29,53.40,35.534,64.66,355,5815,2,404,,,5.25
"470443 (2007 XV50)",46.18,0.0676,22.81,53.49,278.60,43.059,49.31,314,5464,3,181,,,4.62
"470523 (2008 CS190)",42.11,0.1586,15.94,326.68,149.26,35.436,48.79,273,5517,2,293,,,6.27
"470593 (2008 LP17)",88.46,0.6624,14.13,72.50,164.69,29.860,147.05,832,7027,1,277,,,6.53
"470596 (2008 NW4)",45.46,0.1957,23.15,285.15,42.62,36.568,54.36,307,5460,2,312,,,5.71
"470599 (2008 OG19)",67.09,0.4244,13.12,164.14,141.31,38.616,95.57,550,5445,2,454,,,4.88
"471137 (2010 ET65)",61.69,0.3581,30.68,189.60,353.77,39.601,83.78,485,7777,2,457,,,5.23
"471143 Dziewanna (2010 EK139)",68.85,0.5285,29.48,346.29,284.97,32.464,105.24,571,7765,2,225,,,4.09
"471150 (2010 FC49)",38.78,0.0522,39.85,1.81,305.54,36.758,40.81,242,7440,2,305,,,5.85
"471151 (2010 FD49)",54.83,0.4177,10.75,66.31,142.14,31.924,77.73,406,7769,2,405,,,6.42
"471152 (2010 FE49)",53.28,0.3692,11.73,57.94,131.01,33.610,72.96,389,5525,2,294,,,6.50
"471155 (2010 GF65)",33.26,0.3367,12.42,0.59,285.32,22.059,44.45,192,2614,2,168,,,7.28
"471165 (2010 HE79)",38.8,0.1781,15.76,238.75,281.03,31.891,45.71,242,11354,2,410,,,5.28
"471172 (2010 JC80)",55,0.4279,3.13,50.95,217.34,31.463,78.53,408,3733,2,313,,,6.12
"471196 (2010 PK66)",40.9,0.0033,13.62,331.65,8.32,40.763,41.04,262,5033,2,415,,,5.62
"471210 (2010 VW11)",51.11,0.2846,27.81,157.92,259.53,36.560,65.65,365,7353,2,281,,,5.46
"471272 (2011 FY9)",57.97,0.7384,37.83,214.38,300.48,15.163,100.77,441,4092,2,223,,,8.93
"471288 (2011 GM27)",43.41,0.0297,13.05,257.05,192.07,42.122,44.70,286,6340,2,222,,,5.29
"471318 (2011 JF31)",41.27,0.1329,27.80,236.82,249.93,35.786,46.75,265,4793,2,284,,,5.39
"471325 (2011 KT19)",35.75,0.3320,110.30,243.89,323.21,23.883,47.62,214,4790,2,324,,,7.45
"471921 (2013 FC28)",45.68,0.0809,16.36,193.12,102.95,41.981,49.37,309,8084,2,194,,,5.48
"471954 (2013 RM98)",43.62,0.1271,28.01,352.40,255.28,38.074,49.16,288,4724,2,275,,,5.72
"472231 (2014 FU71)",43.29,0.0758,2.91,252.91,332.17,40.011,46.57,285,4498,2,284,,,5.75
"472232 (2014 FW71)",42.74,0.0572,13.94,247.44,41.93,40.301,45.19,279,3316,3,98,,,5.97
"472235 Zhulong (2014 GE45)",54.94,0.4044,0.81,319.00,274.31,32.722,77.16,407,8469,2,333,,,6.51
"472262 (2014 QN441)",46.7,0.2902,20.69,144.54,243.48,33.145,60.25,319,4534,2,253,,,6.75
"472271 (2014 UM33)",43.34,0.1535,17.32,236.63,265.41,36.690,49.99,285,6981,2,305,,,4.95
"474640 Alicanto (2004 VN112)",355.3,0.8668,25.50,66.04,327.01,47.327,663.36,6.7e+03,7736,3,43,,,6.46
"480017 (2014 QB442)",67.4,0.4553,7.28,75.35,270.01,36.714,98.09,553,4022,2,274,,,6.53
"482824 (2013 XC26)",42.32,0.2257,18.64,43.15,146.97,32.766,51.87,275,4737,2,604,,,4.53
"483002 (2014 QS441)",47.37,0.0879,37.80,185.82,264.01,43.204,51.53,326,8773,2,280,,,5.42
"486958 Arrokoth (2014 MU69)",44.34,0.0506,2.44,159.20,190.22,42.099,46.58,295,118,5,58,,,11.06
"487581 (2015 BE519)",47.51,0.0677,24.79,153.16,286.01,44.294,50.72,327,6991,2,244,,,5.60
"488644 (2003 HY56)",42.36,0.0351,2.58,35.66,255.81,40.880,43.85,276,5113,5,80,,,7.93
"491767 (2012 VU113)",39.8,0.0837,30.06,65.54,316.08,36.464,43.13,251,3276,3,57,,,7.77
"491768 (2012 VV113)",46.51,0.1236,15.67,116.03,294.17,40.760,52.26,317,1867,4,82,,,7.40
"493480 (2014 YZ49)",39.99,0.0128,17.19,131.00,36.93,39.479,40.50,253,7051,2,281,,,5.31
"495189 (2012 VR113)",48.16,0.1773,19.28,121.01,222.59,39.621,56.70,334,2187,3,161,,,6.60
"495190 (2012 VS113)",55.74,0.3174,26.76,171.49,220.50,38.046,73.43,416,3288,3,227,,,7.16
"495297 (2013 TJ159)",53.76,0.3245,4.80,165.10,175.25,36.316,71.20,394,7346,3,76,,,6.77
"495603 (2015 AM281)",55.1,0.2473,26.77,21.91,157.23,41.475,68.72,409,8388,2,253,,,4.86
"495613 (2015 FG345)",41.92,0.1257,36.13,58.58,226.09,36.650,47.19,271,6674,2,236,,,5.34
"496315 (2013 GP136)",148.1,0.7232,33.62,210.78,42.77,41.005,255.29,1.8e+03,1566,3,31,,,6.70
"499514 (2010 OO127)",42.43,0.1299,25.84,220.01,244.12,36.922,47.94,276,4438,2,181,,,4.69
"500828 (2013 GR136)",43.41,0.0725,1.65,198.84,58.02,40.262,46.55,286,1517,4,28,,,7.89
"500829 (2013 GT136)",42.17,0.1592,12.16,40.87,356.00,35.458,48.89,274,1457,5,41,,,7.46
"500830 (2013 GU136)",43.86,0.1636,8.34,49.18,124.78,36.684,51.03,290,1566,4,37,,,8.04
"500831 (2013 GV136)",40.9,0.0336,7.47,216.10,280.85,39.521,42.27,262,1543,4,34,,,8.27
"500832 (2013 GZ136)",85.84,0.6054,18.40,213.98,36.74,33.869,137.81,795,3724,3,35,,,8.20
"500833 (2013 GD137)",39.16,0.0993,6.96,204.52,351.30,35.277,43.05,245,1566,4,36,,,8.40
"500834 (2013 GK137)",39.01,0.1830,9.91,45.01,11.53,31.865,46.14,244,1543,5,40,,,7.26
"500835 (2013 GN137)",43.84,0.0610,2.77,72.35,100.00,41.171,46.52,290,6257,3,44,,,7.27
"500836 (2013 GQ137)",45.42,0.1281,2.85,90.42,67.87,39.597,51.24,306,1511,4,34,,,7.44
"500837 (2013 GT137)",44.35,0.1050,2.30,25.34,105.69,39.690,49.01,295,1542,4,35,,,7.51
"500838 (2013 GV137)",43.58,0.0873,3.20,69.75,292.55,39.777,47.38,288,3319,4,39,,,6.85
"500839 (2013 GW137)",42.63,0.0575,5.03,46.31,191.16,40.177,45.08,278,1572,4,44,,,7.79
"500840 (2013 GA138)",43.57,0.0412,3.91,63.39,189.85,41.775,45.37,288,1429,4,42,,,7.82
"500856 (2013 HT156)",43.8,0.0213,3.69,54.48,317.54,42.865,44.73,290,2241,4,24,,,7.72
"500876 (2013 JD64)",72.05,0.4088,50.41,67.55,178.42,42.599,101.51,612,1141,4,22,,,8.05
"500877 (2013 JE64)",47.54,0.2814,8.34,107.09,88.87,34.163,60.92,328,2249,3,39,,,8.31
"500878 (2013 JG64)",41.6,0.1124,18.26,208.09,184.57,36.927,46.28,268,1503,5,32,,,7.76
"500879 (2013 JH64)",58.81,0.3820,13.76,85.98,59.42,36.345,81.28,451,3447,3,117,,,5.84
"500880 (2013 JJ64)",47.59,0.0830,7.65,128.16,187.66,43.643,51.55,328,1828,4,45,,,7.45
"500881 (2013 JM64)",42.22,0.0443,7.29,165.51,46.29,40.349,44.09,274,1450,4,45,,,8.23
"500882 (2013 JN64)",52.8,0.2839,7.74,146.51,79.04,37.814,67.79,384,1394,4,35,,,8.43
"500883 (2013 JJ65)",39.23,0.2552,19.87,215.03,272.95,29.221,49.25,246,3303,3,72,,,7.40
"500884 (2013 JK65)",39.35,0.2554,20.07,83.12,186.96,29.297,49.40,247,1141,4,31,,,9.69
"500885 (2013 JL65)",39.15,0.2285,7.25,145.80,24.75,30.201,48.09,245,1150,4,23,,,9.13
"500886 (2013 JN65)",40.53,0.0159,19.68,79.91,332.39,39.891,41.18,258,6617,3,42,,,7.49
"500887 (2013 JO65)",42.27,0.0793,9.96,175.27,119.00,38.917,45.62,275,1141,4,32,,,8.30
"500888 (2013 JP65)",41.13,0.0614,12.49,192.23,331.58,38.599,43.65,264,1151,4,35,,,8.09
"501105 (2013 SA87)",42,0.0768,40.68,207.61,144.29,38.772,45.22,272,1401,5,53,,,7.10
"501546 (2014 JJ80)",43.36,0.2794,18.70,261.65,98.32,31.244,55.47,285,4519,2,491,,,5.70
"501581 (2014 OB394)",47.14,0.2569,20.68,8.08,10.44,35.027,59.25,324,4687,2,303,,,6.31
"503858 (1998 HQ151)",39.38,0.2821,11.96,229.01,346.22,28.268,50.49,247,7059,4,27,,,8.71
"503883 (2001 QF331)",42.73,0.2603,2.67,156.70,249.02,31.609,53.85,279,6213,3,78,,,7.93
"504555 (2008 SO266)",39.77,0.2465,18.78,158.65,174.42,29.971,49.58,251,5173,2,350,,,6.39
"504847 (2010 RE188)",46.48,0.1559,6.74,189.13,209.87,39.239,53.73,317,8419,2,290,,,6.45
"505412 (2013 QO95)",40.29,0.0403,20.58,83.16,315.30,38.668,41.91,256,2977,3,156,,,6.75
"505446 (2013 SP99)",44.17,0.0643,0.79,71.85,258.39,41.334,47.01,294,1486,4,40,,,7.36
"505447 (2013 SQ99)",44.49,0.0856,3.46,52.09,177.65,40.685,48.30,297,4398,4,97,,,6.49
"505448 (2013 SA100)",46.67,0.1629,8.45,27.84,111.38,39.066,54.27,319,1539,4,112,,,6.31
"505476 (2013 UL15)",46.21,0.1010,2.02,82.00,239.73,41.537,50.87,314,2607,3,71,,,6.76
"505477 (2013 UM15)",45.44,0.0749,1.84,110.95,188.65,42.031,48.84,306,5438,3,51,,,7.04
"505478 (2013 UT15)",208.7,0.7888,10.62,191.91,251.59,44.076,373.38,3.02e+03,4726,3,48,,,6.34
"505624 (2014 GU53)",43.32,0.1690,23.51,178.68,118.66,36.000,50.65,285,4787,2,378,,,5.85
"505679 (2014 WT69)",47.99,0.0778,11.89,260.91,81.85,44.254,51.72,332,4481,2,139,,,5.89
"506121 (2016 BP81)",44.06,0.0775,4.17,29.01,279.60,40.645,47.47,292,6178,3,391,,,6.06
"506439 (2000 YB2)",38.9,0.0316,3.83,135.52,212.73,37.675,40.13,243,6213,4,36,,,7.13
"506479 (2003 HB57)",155.9,0.7557,15.53,197.96,10.71,38.095,273.74,1.95e+03,7355,3,25,,,7.50
"508338 (2015 SO20)",173.3,0.8086,23.36,33.61,354.91,33.178,313.45,2.28e+03,4752,1,336,,,6.64
"508770 (1995 WY2)",46.5,0.1248,1.64,78.69,108.59,40.696,52.30,317,7767,4,13,,,7.07
"508788 (2000 CQ114)",45.85,0.1163,2.70,38.28,29.65,40.519,51.18,310,7317,4,48,,,6.71
"508792 (2000 FX53)",43.26,0.1246,4.67,175.21,35.23,37.866,48.65,284,6653,3,67,,,7.94
"508823 (2001 RX143)",39.59,0.2922,19.18,20.49,241.21,28.020,51.16,249,5855,3,77,,,6.61
"508869 (2002 VT130)",42.64,0.0324,1.16,334.48,354.05,41.256,44.02,278,7354,3,82,,,5.85
"511551 (2014 UD225)",43.71,0.1269,3.66,343.30,298.39,38.162,49.26,289,7334,3,70,,,6.87
"511552 (2014 UE225)",44.05,0.0581,4.48,241.52,333.37,41.495,46.61,292,3223,4,59,,,6.42
"511553 (2014 UK225)",43.93,0.1352,10.66,233.56,167.85,37.993,49.88,291,2567,4,44,,,7.61
"511554 (2014 UL225)",46.84,0.2069,7.93,225.13,188.67,37.145,56.53,321,1459,4,51,,,7.97
"511555 (2014 UM225)",44.89,0.1061,18.24,15.08,1.73,40.125,49.65,301,1483,4,44,,,7.52
"514312 (2016 AE193)",30.95,0.4672,10.26,292.33,171.03,16.488,45.41,172,7898,1,369,,,8.33
"516977 (2012 HZ84)",46.07,0.1965,5.46,257.21,88.13,37.015,55.12,313,1893,4,47,,,8.84
"517717 (2015 KZ120)",46.64,0.8205,85.50,250.07,66.46,8.373,84.91,319,1994,2,353,,,10.15
"523588 (2000 CN105)",44.34,0.1020,3.43,28.75,7.85,39.818,48.86,295,7731,2,153,,,5.36
"523591 (2001 QD298)",42.95,0.0567,5.02,70.78,204.92,40.514,45.39,281,7703,3,99,,,6.21
"523601 (2003 UY413)",47.7,0.2132,20.72,341.16,346.98,37.533,57.88,329,9541,2,216,,,5.43
"523615 (2006 UO321)",44.14,0.0429,2.32,66.01,272.70,42.250,46.04,293,4782,3,46,,,7.44
"523617 (2007 PS45)",48.04,0.2010,19.52,131.00,191.28,38.380,57.69,333,5583,2,149,,,5.52
"523618 (2007 RT15)",39.76,0.2348,12.91,82.27,276.74,30.422,49.10,251,8096,2,184,,,6.84
"523622 (2007 TG422)",577.2,0.9384,18.59,112.91,285.73,35.559,1118.81,1.39e+04,4800,1,184,,,6.47
"523624 (2008 CT190)",52.39,0.3385,38.86,103.63,47.16,34.656,70.12,379,7793,2,140,,,5.70
"523627 (2008 QB43)",42.13,0.1036,26.33,320.44,75.95,37.770,46.50,274,8064,2,160,,,5.82
"523629 (2008 SP266)",41.39,0.1284,19.49,141.13,238.07,36.071,46.70,266,5933,2,256,,,5.80
"523634 (2010 AH2)",40.44,0.0418,18.03,127.64,50.83,38.747,42.13,257,7348,2,233,,,5.83
"523635 (2010 DN93)",54.85,0.1836,40.61,91.05,29.88,44.778,64.92,406,6955,2,75,,,4.77
"523639 (2010 RE64)",66.62,0.4515,13.52,67.59,19.38,36.541,96.70,544,4518,2,199,,,4.29
"523640 (2010 RO64)",47.33,0.1300,17.01,60.92,313.46,41.182,53.49,326,6700,2,298,,,5.17
"523642 (2010 SS43)",45.76,0.2224,34.44,341.30,109.60,35.582,55.94,310,5032,2,100,,,5.73
"523643 (2010 TY53)",39.4,0.4628,22.45,111.35,2.31,21.169,57.64,247,6646,2,395,,,5.50
"523644 (2010 VX11)",39.69,0.2895,22.31,170.44,291.82,28.201,51.18,250,4524,2,257,,,6.29
"523645 (2010 VK201)",43.46,0.1060,28.84,156.31,89.69,38.855,48.07,287,5883,3,171,,,4.82
"523646 (2010 VL201)",36.68,0.0506,5.52,104.09,340.51,34.827,38.54,222,4401,2,246,,,5.92
"523647 (2010 VV224)",44.46,0.1632,25.04,225.17,215.92,37.207,51.72,296,4444,2,163,,,6.00
"523652 (2011 LZ28)",64.54,0.5674,13.48,315.28,99.78,27.920,101.15,518,7312,2,148,,,7.12
"523653 (2011 OA60)",40.94,0.1414,23.05,129.46,142.92,35.154,46.74,262,4797,2,257,,,5.02
"523655 (2011 VJ24)",39.63,0.1926,9.54,12.65,120.03,32.001,47.27,250,4763,2,203,,,5.80
"523658 (2012 DW98)",40.88,0.0285,19.09,209.72,355.59,39.712,42.05,261,7022,2,153,,,6.04
"523659 (2012 HG84)",42.88,0.0866,10.90,266.37,27.59,39.169,46.59,281,2624,3,126,,,5.54
"523671 (2013 FZ27)",47.8,0.2149,14.03,285.01,343.65,37.530,58.07,330,8097,2,255,,,4.28
"523672 (2013 FJ28)",34.84,0.4405,21.89,184.95,78.96,19.494,50.19,206,4076,2,97,,,7.76
"523674 (2013 MA12)",41.69,0.0677,23.39,115.05,313.52,38.867,44.51,269,4100,2,215,,,5.57
"523675 (2013 PV74)",50.32,0.2299,2.28,49.12,238.80,38.748,61.88,357,5111,2,260,,,5.67
"523677 (2013 UF15)",42.65,0.1712,12.35,39.31,9.49,35.344,49.95,279,6518,2,210,,,6.22
"523678 (2013 XB26)",45.44,0.0035,3.58,292.18,262.32,45.278,45.59,306,7717,2,184,,,5.37
"523680 (2013 YJ151)",72.93,0.4410,33.63,302.87,141.23,40.768,105.09,623,3764,2,131,,,5.60
"523681 (2014 BV64)",45.57,0.1431,15.42,279.14,349.14,39.045,52.09,308,7011,2,285,,,4.72
"523683 (2014 CP23)",52,0.2669,28.52,145.86,20.88,38.122,65.88,375,7383,2,190,,,6.17
"523684 (2014 CQ23)",45.66,0.1557,8.72,30.58,239.63,38.550,52.77,309,7744,2,162,,,5.69
"523687 (2014 DF143)",42.43,0.0501,23.80,35.58,63.16,40.308,44.56,276,7733,2,218,,,5.51
"523688 (2014 DK143)",42.08,0.1599,10.87,153.59,334.44,35.350,48.81,273,4826,2,172,,,5.51
"523689 (2014 DL143)",46.58,0.2130,9.40,18.89,209.60,36.664,56.51,318,4427,2,190,,,6.23
"523690 (2014 DN143)",46.84,0.0657,6.78,303.63,324.28,43.760,49.92,321,7729,2,169,,,5.28
"523691 (2014 DO143)",47.45,0.0998,4.20,180.43,329.39,42.712,52.18,327,6525,2,194,,,5.69
"523692 (2014 EZ51)",51.94,0.2313,10.30,27.70,332.19,39.927,63.96,374,4812,2,233,,,3.86
"523693 (2014 FT71)",43.31,0.1459,27.98,346.52,353.10,36.993,49.63,285,4827,3,105,,,4.91
"523695 (2014 GS53)",33.29,0.1001,15.18,132.32,330.56,29.959,36.62,192,7383,2,267,,,6.43
"523696 (2014 GW53)",41.05,0.0822,21.98,54.82,242.97,37.677,44.43,263,4523,2,293,,,5.56
"523697 (2014 GY53)",39.13,0.2904,16.19,137.35,21.26,27.765,50.49,245,7040,2,195,,,6.78
"523698 (2014 GD54)",87.56,0.6046,4.76,253.20,302.50,34.620,140.50,819,4469,2,124,,,6.70
"523699 (2014 GH54)",59.1,0.3713,27.08,31.84,200.20,37.153,81.04,454,4462,2,147,,,6.20
"523700 (2014 GM54)",39.42,0.3866,54.20,159.96,72.59,24.182,54.66,248,7040,2,124,,,7.16
"523701 (2014 HT199)",39.12,0.2379,14.48,73.51,173.16,29.817,48.43,245,4052,2,119,,,7.35
"523702 (2014 HW199)",46.02,0.1742,15.52,222.84,339.25,38.002,54.04,312,4782,2,152,,,6.02
"523703 (2014 HX199)",39.41,0.2232,14.75,109.83,132.99,30.612,48.20,247,4789,2,159,,,7.15
"523704 (2014 HB200)",39.21,0.2375,9.01,39.72,186.54,29.900,48.52,246,3659,2,135,,,7.52
"523705 (2014 HE200)",52.06,0.3486,9.43,231.40,36.89,33.911,70.21,376,4425,2,138,,,6.43
"523706 (2014 HF200)",60.57,0.4152,9.73,21.63,254.11,35.424,85.72,471,2596,2,96,,,5.82
"523710 (2014 JF80)",34.26,0.4516,13.79,261.16,84.13,18.786,49.73,201,4475,2,168,,,8.88
"523711 (2014 JH80)",43.69,0.2231,47.41,306.13,28.64,33.945,53.44,289,4050,2,170,,,6.92
"523712 (2014 JS80)",48.21,0.1700,15.08,125.91,176.65,40.019,56.41,335,4788,2,171,,,5.66
"523713 (2014 JX80)",55.35,0.3531,28.89,196.51,49.79,35.804,74.89,412,4792,2,209,,,6.17
"523715 (2014 KU101)",39.4,0.1358,6.20,61.98,100.63,34.047,44.74,247,4778,2,280,,,6.25
"523716 (2014 KW101)",40.86,0.0816,19.29,200.42,54.95,37.528,44.20,261,4486,2,145,,,6.00
"523717 (2014 KY101)",39.24,0.1967,9.68,96.27,91.42,31.521,46.96,246,2633,2,121,,,6.49
"523718 (2014 KZ101)",120.9,0.7216,18.65,161.20,81.99,33.662,208.14,1.33e+03,2648,2,232,,,6.50
"523719 (2014 LM28)",280.2,0.9401,84.80,246.31,38.44,16.774,543.67,4.69e+03,2203,1,123,,,9.95
"523720 (2014 LN28)",36.72,0.5566,8.69,197.20,159.34,16.282,57.16,223,4428,1,409,,,8.31
"523721 (2014 LR28)",44.17,0.0497,1.46,146.73,18.52,41.974,46.36,294,4456,2,182,,,5.31
"523722 (2014 LV28)",69.68,0.5086,10.69,316.73,27.39,34.238,105.12,582,4704,2,342,,,5.71
"523723 (2014 MY69)",40.63,0.0477,17.38,1.10,203.14,38.687,42.56,259,4423,2,193,,,5.82
"523724 (2014 MA70)",43.81,0.0859,4.27,200.28,93.42,40.046,47.57,290,4509,2,303,,,5.27
"523725 (2014 MC70)",45.34,0.1296,7.68,25.74,283.52,39.465,51.22,305,4398,2,148,,,6.12
"523726 (2014 MJ70)",125.1,0.6986,15.52,96.04,253.12,37.697,212.42,1.4e+03,3036,2,123,,,6.19
