"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
" 13862 Elais (1999 XT160)",5.264,0.0854,8.40,132.12,280.24,4.814,5.71,12.1,16813,0,1832,,,11.74
" 14235 (1999 XA187)",5.145,0.0861,8.67,41.38,25.86,4.703,5.59,11.7,11678,0,2157,,,11.46
" 14268 (2000 AK156)",5.204,0.0905,15.01,284.41,128.61,4.733,5.68,11.9,13273,0,2558,,,10.59
" 14518 (1996 RZ30)",5.261,0.1455,6.48,179.01,254.75,4.495,6.03,12.1,9632,0,1342,,,12.18
" 14690 (2000 AR25)",5.215,0.0317,4.45,1.47,8.58,5.049,5.38,11.9,13278,0,3233,,,10.66
" 14707 (2000 CC20)",5.246,0.0429,13.65,156.06,287.09,5.021,5.47,12,16858,0,2058,,,11.42
" 14791 Atreus (1973 SU)",5.153,0.1620,2.94,194.75,186.43,4.318,5.99,11.7,18025,0,1776,,,11.94
" 14792 Thyestes (1973 SG1)",5.185,0.0843,11.37,154.77,245.92,4.748,5.62,11.8,18046,0,1228,,,12.25
" 15033 (1998 VY29)",5.179,0.2038,12.02,258.39,165.30,4.124,6.23,11.8,26097,0,2399,,,10.74
" 15094 Polymele (1999 WB2)",5.182,0.0969,12.98,50.31,4.99,4.680,5.68,11.8,10382,0,831,,,11.81
" 15398 (1997 UZ23)",5.134,0.0265,28.46,189.60,315.47,4.998,5.27,11.6,24788,0,2807,,,10.95
" 15436 Dexius (1998 VU30)",5.212,0.0454,16.26,253.43,180.11,4.976,5.45,11.9,22051,0,3533,,,9.14
" 15440 Eioneus (1998 WX4)",5.293,0.0231,28.75,120.55,286.23,5.171,5.42,12.2,26061,0,2956,,,9.63
" 15442 (1998 WN11)",5.187,0.1687,4.51,110.36,320.78,4.312,6.06,11.8,26016,0,1536,,,12.03
" 15502 (1999 NV27)",5.121,0.0149,16.83,308.72,177.55,5.045,5.20,11.6,15172,0,2815,,,10.14
" 15521 (1999 XH133)",5.246,0.0702,10.68,10.40,170.35,4.878,5.61,12,24744,0,1788,,,11.35
" 15527 (1999 YY2)",5.216,0.1539,21.26,173.75,169.14,4.413,6.02,11.9,24830,0,2657,,,10.94
" 15529 (2000 AA80)",5.265,0.0249,5.08,169.53,86.09,5.134,5.40,12.1,25660,0,2068,,,11.59
" 15535 (2000 AT177)",5.186,0.0858,13.18,155.10,302.45,4.741,5.63,11.8,15727,0,3094,,,10.69
" 15536 (2000 AG191)",5.209,0.1446,14.66,192.67,259.18,4.456,5.96,11.9,24830,0,2213,,,11.38
" 15539 (2000 CN3)",5.258,0.0453,27.95,108.63,336.45,5.020,5.50,12.1,25481,0,2785,,,10.50
" 15651 Tlepolemos (9612 P-L)",5.31,0.0422,2.96,45.32,30.35,5.085,5.53,12.2,25262,0,1937,,,11.51
" 15663 Periphas (4168 T-2)",5.203,0.1057,33.88,12.08,24.57,4.653,5.75,11.9,18112,0,2060,,,10.88
" 15913 Telemachus (1997 TZ27)",5.192,0.0608,7.25,49.03,11.09,4.876,5.51,11.8,11282,0,1416,,,12.08
" 15977 (1998 MA11)",5.173,0.0483,17.35,209.59,227.64,4.923,5.42,11.8,25455,0,3423,,,10.57
" 16070 Charops (1999 RB101)",5.149,0.1271,16.23,300.85,354.56,4.495,5.80,11.7,25159,0,3226,,,9.85
" 16099 (1999 VQ24)",5.19,0.0827,13.45,96.38,278.70,4.761,5.62,11.8,26051,0,2742,,,10.80
" 16152 (1999 YN12)",5.138,0.0967,3.45,64.15,348.47,4.641,5.64,11.6,12506,0,1665,,,12.06
" 16428 (1988 RD12)",5.212,0.0704,3.98,340.00,345.75,4.845,5.58,11.9,19136,0,1616,,,11.77
" 16560 Daitor (1991 VZ5)",5.062,0.0418,15.30,100.75,161.16,4.850,5.27,11.4,24767,0,2357,,,10.78
" 16667 (1993 XM1)",5.194,0.2002,16.70,96.60,239.55,4.154,6.23,11.8,25120,0,2816,,,10.84
" 16956 (1998 MQ11)",5.218,0.1134,30.93,137.56,203.19,4.627,5.81,11.9,26690,0,2921,,,10.80
" 16974 Iphthime (1998 WR21)",5.179,0.0700,15.04,241.53,137.47,4.816,5.54,11.8,17278,0,2573,,,9.98
" 17171 (1999 NB38)",5.139,0.0840,25.29,318.01,357.50,4.708,5.57,11.7,25571,0,2379,,,10.67
" 17172 (1999 NZ41)",5.225,0.0592,29.15,135.22,215.05,4.916,5.53,11.9,26696,0,2557,,,10.90
" 17314 Aisakos (1024 T-1)",5.164,0.0743,10.72,353.78,84.74,4.780,5.55,11.7,25101,0,2171,,,11.02
" 17351 Pheidippos (1973 SV)",5.16,0.0977,15.29,2.86,47.28,4.656,5.66,11.7,25646,0,1923,,,11.45
" 17365 Thymbraeus (1978 VF11)",5.27,0.0785,11.64,252.12,117.71,4.856,5.68,12.1,25102,0,2699,,,10.61
" 17414 (1988 RN10)",5.14,0.0339,16.59,153.65,83.47,4.966,5.31,11.7,12733,0,1088,,,12.17
" 17415 (1988 RO10)",5.145,0.0486,23.76,160.35,124.26,4.895,5.40,11.7,12730,0,1066,,,12.25
" 17416 (1988 RR10)",5.134,0.0632,17.30,164.44,124.85,4.810,5.46,11.6,12733,0,1060,,,12.42
" 17417 (1988 RY10)",5.165,0.0841,2.22,112.02,236.74,4.730,5.60,11.7,12754,0,1657,,,11.70
" 17418 (1988 RT12)",5.177,0.1611,6.51,197.63,136.34,4.343,6.01,11.8,16735,0,910,,,12.34
" 17419 (1988 RH13)",5.228,0.0655,15.93,45.50,329.96,4.886,5.57,12,14382,0,1617,,,11.44
" 17420 (1988 RL13)",5.194,0.0837,15.87,59.31,259.52,4.759,5.63,11.8,16283,0,1053,,,12.08
" 17421 (1988 SW1)",5.144,0.0996,16.93,32.12,218.66,4.632,5.66,11.7,12735,0,1369,,,11.87
" 17423 (1988 SK2)",5.214,0.0936,1.62,158.72,84.40,4.725,5.70,11.9,16470,0,1201,,,12.36
" 17424 (1988 SP2)",5.2,0.1587,12.70,170.11,161.63,4.374,6.02,11.9,12732,0,873,,,12.42
" 17442 (1989 UO5)",5.235,0.0473,15.77,31.36,324.84,4.988,5.48,12,17151,0,972,,,11.96
" 17492 Hippasos (1991 XG1)",5.186,0.0732,29.13,88.89,217.90,4.806,5.56,11.8,16769,0,2969,,,10.11
" 17874 (1998 YM3)",5.243,0.0473,2.54,46.00,47.41,4.995,5.49,12,26049,0,1648,,,11.92
" 18037 (1999 NA38)",5.234,0.0839,15.37,114.48,255.15,4.795,5.67,12,25071,0,1364,,,11.68
" 18046 (1999 RN116)",5.2,0.0586,33.30,164.66,153.84,4.895,5.51,11.9,16299,0,2833,,,10.53
" 18054 (1999 SW7)",5.248,0.0185,19.66,124.80,134.19,5.151,5.35,12,24713,0,2641,,,10.78
" 18058 (1999 XY129)",5.114,0.0802,9.08,26.07,52.09,4.704,5.52,11.6,18073,0,1248,,,12.12
" 18060 Zarex (1999 XJ156)",5.125,0.0573,6.64,224.88,154.76,4.831,5.42,11.6,10891,0,2407,,,11.18
" 18062 (1999 XY187)",5.145,0.0498,17.39,38.35,35.36,4.888,5.40,11.7,25586,0,2384,,,11.02
" 18063 (1999 XW211)",5.162,0.0582,17.98,327.03,66.10,4.861,5.46,11.7,17725,0,1963,,,11.32
" 18071 (2000 BA27)",5.301,0.0582,3.65,341.48,79.91,4.992,5.61,12.2,26113,0,1799,,,11.75
" 18137 (2000 OU30)",5.099,0.0170,7.67,218.95,204.59,5.012,5.19,11.5,25563,0,2958,,,11.17
" 18228 Hyperenor (3163 T-1)",5.275,0.1280,3.20,12.29,348.23,4.600,5.95,12.1,19135,0,1228,,,12.00
" 18263 Anchialos (5167 T-2)",5.204,0.0411,10.60,311.42,144.38,4.990,5.42,11.9,18122,0,1842,,,11.52
" 18268 Dardanos (2140 T-3)",5.16,0.0973,16.60,218.38,113.13,4.658,5.66,11.7,16738,0,1119,,,12.14
" 18278 Drymas (4035 T-3)",5.177,0.0679,17.93,31.52,208.66,4.825,5.53,11.8,16714,0,1642,,,11.49
" 18281 Tros (4317 T-3)",5.211,0.1047,9.54,171.16,169.62,4.665,5.76,11.9,16713,0,840,,,12.58
" 18282 Ilos (4369 T-3)",5.234,0.0768,8.70,164.39,212.43,4.831,5.64,12,16707,0,767,,,12.65
" 18493 Demoleon (1996 HV9)",5.284,0.0928,17.21,215.55,90.59,4.794,5.77,12.1,12337,0,2862,,,10.91
" 18940 (2000 QV49)",5.235,0.0757,3.71,133.69,221.88,4.839,5.63,12,14381,0,1517,,,11.79
" 18971 (2000 QY177)",5.203,0.1186,14.04,189.96,44.62,4.586,5.82,11.9,15159,0,1849,,,11.76
" 19018 (2000 RL100)",5.219,0.1012,27.68,231.14,122.57,4.691,5.75,11.9,9617,0,1660,,,11.41
" 19020 (2000 SC6)",5.209,0.1139,17.10,93.22,225.06,4.616,5.80,11.9,12724,0,2677,,,10.62
" 19725 (1999 WT4)",5.134,0.0728,9.97,43.18,37.82,4.760,5.51,11.6,16009,0,2546,,,10.90
" 19844 (2000 ST317)",5.195,0.0507,40.43,207.54,104.79,4.932,5.46,11.8,26326,0,2355,,,11.07
" 19913 Aigyptios (1973 SU1)",5.109,0.0595,7.13,141.46,339.82,4.805,5.41,11.5,18087,0,2556,,,11.34
" 20144 (1996 RA33)",5.191,0.0116,9.35,29.48,151.92,5.131,5.25,11.8,14538,0,1844,,,11.55
" 20424 (1998 VF30)",5.204,0.1303,25.64,66.95,5.34,4.526,5.88,11.9,25612,0,2482,,,10.66
" 20428 (1998 WG20)",5.193,0.1460,21.05,45.31,6.57,4.435,5.95,11.8,14103,0,1959,,,11.14
" 20716 (1999 XG91)",5.232,0.1292,26.86,108.18,272.32,4.556,5.91,12,26027,0,1574,,,11.53
" 20720 (1999 XP101)",5.276,0.1464,18.18,100.67,352.67,4.504,6.05,12.1,11632,0,1856,,,11.12
" 20729 (1999 XS143)",5.222,0.0654,22.01,306.93,93.68,4.880,5.56,11.9,25628,0,2502,,,10.51
" 20738 (1999 XG191)",5.165,0.0123,12.52,33.22,333.96,5.101,5.23,11.7,13313,0,1690,,,11.75
" 20739 (1999 XM193)",5.208,0.1379,12.12,312.13,183.65,4.490,5.93,11.9,12083,0,1431,,,11.67
" 20947 Polyneikes (2638 T-2)",5.068,0.0252,2.33,52.24,37.30,4.941,5.20,11.4,18073,0,1769,,,12.06
" 20952 Tydeus (5151 T-2)",5.165,0.0856,9.99,314.82,92.20,4.723,5.61,11.7,18090,0,1661,,,11.76
" 20961 Arkesilaos (1973 SS1)",5.144,0.0193,9.20,27.88,49.59,5.045,5.24,11.7,18072,0,1309,,,11.97
" 20995 (1985 VY)",5.097,0.1159,20.36,72.78,11.11,4.506,5.69,11.5,13596,0,1347,,,11.79
" 21271 (1996 RF33)",5.152,0.0087,6.69,112.78,351.57,5.107,5.20,11.7,15724,0,1464,,,11.96
" 21284 Pandion (1996 TC51)",5.217,0.1019,7.04,183.96,184.19,4.685,5.75,11.9,9657,0,2277,,,11.55
" 21370 (1997 TB28)",5.198,0.0747,7.75,77.21,48.15,4.809,5.59,11.8,11601,0,1591,,,11.65
" 21371 (1997 TD28)",5.218,0.0727,7.88,61.30,57.17,4.838,5.60,11.9,11648,0,1375,,,11.98
" 21372 (1997 TM28)",5.189,0.0297,11.06,188.64,277.21,5.034,5.34,11.8,9670,0,1617,,,11.87
" 21593 (1998 VL27)",5.101,0.0520,3.35,291.01,129.74,4.836,5.37,11.5,9729,0,1706,,,11.78
" 21595 (1998 WJ5)",5.209,0.1358,25.06,144.02,258.65,4.502,5.92,11.9,14854,0,2776,,,10.81
" 21599 (1998 WA15)",5.204,0.1174,11.21,218.82,211.42,4.593,5.82,11.9,12053,0,2147,,,11.53
" 21601 (1998 XO89)",5.241,0.0369,19.45,263.64,209.47,5.047,5.43,12,11742,0,3177,,,10.05
" 21602 Ialmenus (1998 YW1)",5.218,0.0614,7.94,309.33,193.17,4.898,5.54,11.9,14340,0,922,,,12.27
" 21900 Orus (1999 VQ10)",5.124,0.0378,8.47,258.55,181.71,4.930,5.32,11.6,7635,0,2475,,,10.07
" 22008 (1999 XM71)",5.141,0.0104,4.26,108.67,299.73,5.088,5.19,11.7,11605,0,1897,,,11.70
" 22009 (1999 XK77)",5.211,0.0281,5.60,113.95,337.69,5.064,5.36,11.9,11679,0,1734,,,11.89
" 22010 Kuzmina (1999 XM78)",5.093,0.0165,1.41,65.33,320.83,5.010,5.18,11.5,11689,0,1284,,,12.43
" 22012 (1999 XO82)",5.185,0.1117,7.41,98.69,28.47,4.606,5.76,11.8,12466,0,1385,,,12.02
" 22014 (1999 XQ96)",5.151,0.1068,29.57,260.11,202.88,4.601,5.70,11.7,16482,0,2632,,,10.27
" 22035 (1999 XR170)",5.197,0.0988,16.46,286.43,129.50,4.684,5.71,11.8,12429,0,1449,,,11.91
" 22041 (1999 XK192)",5.158,0.0566,10.18,25.03,72.39,4.866,5.45,11.7,12451,0,1389,,,12.01
" 22042 (1999 XP194)",5.169,0.0927,6.87,24.42,4.05,4.690,5.65,11.8,13279,0,1382,,,12.17
" 22049 (1999 XW257)",5.184,0.0594,2.59,202.85,260.01,4.876,5.49,11.8,11956,0,1897,,,11.89
" 22052 (2000 AQ14)",5.176,0.0362,11.89,83.54,324.40,4.988,5.36,11.8,11632,0,2097,,,11.30
" 22054 (2000 AP21)",5.203,0.0535,20.91,287.08,229.89,4.924,5.48,11.9,10116,0,1596,,,11.30
" 22055 (2000 AS25)",5.261,0.0248,10.96,83.56,214.66,5.130,5.39,12.1,11633,0,2327,,,11.19
" 22056 (2000 AU31)",5.153,0.1466,7.19,35.84,342.66,4.397,5.91,11.7,13338,0,1795,,,11.93
" 22059 (2000 AD75)",5.194,0.1099,7.80,213.98,320.59,4.623,5.77,11.8,10503,0,2167,,,11.33
" 22149 (2000 WD49)",5.171,0.0452,21.47,292.38,224.97,4.937,5.40,11.8,10505,0,2674,,,10.36
" 22180 (2000 YZ)",5.173,0.0718,29.31,247.63,145.93,4.802,5.54,11.8,25099,0,2924,,,10.36
" 22199 Klonios (4572 P-L)",5.285,0.0806,9.08,16.66,47.37,4.859,5.71,12.2,22815,0,1609,,,11.80
" 22203 Prothoenor (6020 P-L)",5.203,0.0993,1.38,189.39,96.78,4.686,5.72,11.9,25195,0,1992,,,11.77
" 22222 Hodios (3156 T-2)",5.073,0.0452,2.40,48.86,26.91,4.844,5.30,11.4,18100,0,1020,,,12.62
" 22227 Polyxenos (5030 T-2)",5.224,0.1347,10.95,289.84,158.49,4.521,5.93,11.9,18072,0,1145,,,12.03
" 22404 (1995 ME4)",5.26,0.1206,9.30,256.25,180.65,4.626,5.89,12.1,10134,0,1085,,,12.17
" 22503 Thalpius (1997 TB12)",5.217,0.0696,9.90,219.10,196.48,4.853,5.58,11.9,9240,0,1110,,,12.33
" 22808 (1999 RU12)",5.207,0.1879,10.46,310.02,343.24,4.229,6.19,11.9,10732,0,994,,,12.21
" 23075 (1999 XV83)",5.194,0.1719,14.44,104.25,320.75,4.301,6.09,11.8,26085,0,2370,,,11.02
" 23114 (2000 AL16)",5.187,0.0529,1.96,43.43,356.07,4.913,5.46,11.8,10065,0,1447,,,12.12
" 23118 (2000 AU27)",5.182,0.2049,3.69,1.46,75.17,4.120,6.24,11.8,9301,0,1542,,,12.24
" 23119 (2000 AP33)",5.26,0.1327,18.44,317.48,63.48,4.562,5.96,12.1,12903,0,1964,,,11.28
" 23123 (2000 AU57)",5.341,0.0597,8.53,317.71,125.50,5.022,5.66,12.3,17207,0,1760,,,11.38
" 23126 (2000 AK95)",5.253,0.0285,1.23,3.40,14.20,5.103,5.40,12,10834,0,1865,,,11.86
" 23135 Pheidas (2000 AN146)",5.271,0.0513,17.34,256.60,253.14,5.001,5.54,12.1,20464,0,2951,,,10.04
" 23144 (2000 AY182)",5.257,0.0703,9.40,230.13,210.33,4.887,5.63,12.1,9283,0,1463,,,11.65
" 23152 (2000 CS8)",5.218,0.1518,11.43,129.34,293.81,4.426,6.01,11.9,25210,0,1433,,,11.93
" 23269 (2000 YH62)",5.215,0.0227,8.73,285.71,313.26,5.096,5.33,11.9,13278,0,1665,,,11.58
" 23285 (2000 YH119)",5.111,0.0569,16.58,329.86,133.25,4.820,5.40,11.6,9741,0,2151,,,11.16
" 23355 Elephenor (9602 P-L)",5.242,0.0608,7.06,147.01,246.50,4.923,5.56,12,26006,0,1553,,,12.01
" 23382 Epistrophos (4536 T-2)",5.225,0.1060,15.03,174.41,284.50,4.671,5.78,11.9,18084,0,1376,,,12.08
" 23383 Schedios (5146 T-2)",5.178,0.1097,10.83,301.14,139.64,4.610,5.75,11.8,18071,0,1286,,,12.03
" 23463 (1989 TX11)",5.177,0.0492,12.89,110.64,270.77,4.922,5.43,11.8,12371,0,1537,,,11.68
" 23480 (1991 EL)",5.207,0.0856,22.55,280.33,301.92,4.762,5.65,11.9,12482,0,1562,,,11.45
" 23549 Epicles (1994 ES6)",5.268,0.0439,9.04,123.98,72.08,5.037,5.50,12.1,25092,0,1616,,,11.79
" 23622 (1996 RW29)",5.13,0.0350,13.03,146.54,322.89,4.951,5.31,11.6,14803,0,1784,,,11.57
" 23624 (1996 UX3)",5.232,0.1631,19.92,211.14,235.60,4.379,6.08,12,11625,0,1718,,,11.71
" 23694 (1997 KZ3)",5.212,0.0367,9.79,81.64,226.29,5.021,5.40,11.9,11603,0,2013,,,11.59
" 23706 (1997 SY32)",5.245,0.0910,6.80,21.80,9.42,4.768,5.72,12,16833,0,1220,,,12.33
" 23709 (1997 TA28)",5.157,0.0841,10.69,37.93,336.47,4.724,5.59,11.7,11687,0,1706,,,11.68
" 23710 (1997 UJ)",5.19,0.0640,11.06,224.09,206.23,4.858,5.52,11.8,9325,0,1070,,,12.35
" 23939 (1998 TV33)",5.098,0.0434,9.92,66.42,359.89,4.876,5.32,11.5,12540,0,1904,,,11.52
" 23947 (1998 UH16)",5.256,0.0674,3.60,216.18,331.73,4.902,5.61,12.1,11671,0,1450,,,11.97
" 23958 (1998 VD30)",5.228,0.0999,24.91,225.42,235.25,4.705,5.75,12,13267,0,3311,,,10.24
" 23963 (1998 WY8)",5.21,0.0900,4.13,275.24,146.89,4.741,5.68,11.9,26096,0,1540,,,11.84
" 23968 (1998 XA13)",5.255,0.1624,12.51,84.04,29.01,4.401,6.11,12,11709,0,1943,,,11.29
" 23970 (1998 YP6)",5.265,0.0672,32.11,76.41,13.01,4.911,5.62,12.1,11293,0,1799,,,11.09
" 23987 (1999 NB63)",5.189,0.1694,21.41,279.74,67.82,4.310,6.07,11.8,25071,0,869,,,11.81
" 24018 (1999 RU134)",5.236,0.0500,15.79,164.59,170.22,4.974,5.50,12,26718,0,1830,,,11.60
" 24022 (1999 RA144)",5.322,0.0922,9.86,196.29,110.56,4.831,5.81,12.3,12748,0,1145,,,12.26
" 24212 (1999 XW59)",5.067,0.0438,7.24,72.54,0.58,4.846,5.29,11.4,13320,0,1169,,,12.22
" 24225 (1999 XV80)",5.156,0.0396,11.17,83.45,33.16,4.952,5.36,11.7,24770,0,1449,,,11.86
" 24233 (1999 XD94)",5.301,0.0404,11.68,304.53,102.52,5.086,5.51,12.2,26033,0,1598,,,11.51
" 24244 (1999 XY101)",5.197,0.0469,29.16,292.08,164.71,4.954,5.44,11.8,26065,0,2134,,,11.01
" 24275 (1999 XW167)",5.121,0.0448,12.55,276.49,217.47,4.892,5.35,11.6,26028,0,2079,,,11.24
" 24279 (1999 XR171)",5.185,0.0754,10.75,313.57,131.74,4.794,5.58,11.8,9624,0,1010,,,12.15
" 24312 (1999 YO22)",5.252,0.1056,16.67,60.61,291.48,4.698,5.81,12,11227,0,1449,,,11.71
" 24313 (1999 YR27)",5.263,0.0859,18.15,33.84,357.41,4.811,5.72,12.1,25625,0,2407,,,10.86
" 24340 (2000 AP84)",5.223,0.1498,6.07,271.49,165.29,4.440,6.00,11.9,13260,0,1099,,,12.22
" 24341 (2000 AJ87)",5.258,0.0672,14.17,120.96,320.39,4.905,5.61,12.1,25657,0,1016,,,12.07
" 24357 (2000 AC115)",5.321,0.0631,8.80,244.66,196.72,4.985,5.66,12.3,11628,0,1452,,,11.84
" 24380 Dorippe (2000 AA160)",5.266,0.0834,7.17,9.74,36.49,4.827,5.71,12.1,16474,0,2335,,,11.34
" 24390 (2000 AD177)",5.256,0.0568,12.63,142.74,343.68,4.958,5.56,12.1,26050,0,1596,,,11.77
" 24403 (2000 AX193)",5.282,0.0296,22.51,146.55,326.86,5.126,5.44,12.1,25217,0,1823,,,11.37
" 24420 Thasos (2000 BU22)",5.299,0.0592,8.48,113.87,8.10,4.985,5.61,12.2,11970,0,1796,,,11.60
" 24426 Belova (2000 CR12)",5.295,0.0858,7.36,185.70,237.02,4.841,5.75,12.2,9600,0,1083,,,12.27
" 24444 (2000 OP32)",5.145,0.0549,6.90,291.41,356.44,4.863,5.43,11.7,25101,0,1624,,,11.55
" 24446 (2000 PR25)",5.223,0.0815,25.33,287.08,69.23,4.797,5.65,11.9,26307,0,1602,,,11.24
" 24448 (2000 QE42)",5.151,0.0538,8.85,156.85,199.26,4.874,5.43,11.7,12726,0,1678,,,11.61
" 24449 (2000 QL63)",5.222,0.0508,36.93,158.45,219.90,4.957,5.49,11.9,26285,0,930,,,12.05
" 24451 (2000 QS104)",5.28,0.1304,21.39,28.57,324.01,4.591,5.97,12.1,25075,0,2111,,,10.47
" 24452 (2000 QU167)",5.191,0.0602,6.86,225.99,212.11,4.878,5.50,11.8,25547,0,1523,,,12.03
" 24453 (2000 QG173)",5.156,0.0541,9.78,291.66,357.19,4.877,5.43,11.7,25427,0,2206,,,11.41
" 24454 (2000 QF198)",5.078,0.0341,4.17,95.23,258.49,4.905,5.25,11.4,14024,0,1971,,,11.54
" 24456 (2000 RO25)",5.208,0.0432,8.06,220.77,140.90,4.983,5.43,11.9,25546,0,1317,,,12.15
" 24458 (2000 RP100)",5.233,0.0925,18.19,268.32,4.42,4.749,5.72,12,25135,0,1406,,,11.92
" 24459 (2000 RF103)",5.259,0.1189,15.52,307.77,7.34,4.634,5.88,12.1,17919,0,727,,,11.94
" 24467 (2000 SS165)",5.253,0.1024,16.39,243.47,82.16,4.715,5.79,12,25437,0,1017,,,11.98
" 24470 (2000 SJ310)",5.244,0.0863,23.93,260.70,68.00,4.791,5.70,12,11991,0,2119,,,11.07
" 24471 (2000 SH313)",5.315,0.0460,26.97,241.70,140.04,5.070,5.56,12.3,12726,0,1913,,,11.27
" 24472 (2000 SY317)",5.197,0.0459,21.15,237.64,136.39,4.958,5.44,11.8,25158,0,1519,,,11.71
" 24479 (2000 WU157)",5.164,0.0887,21.75,95.01,18.87,4.706,5.62,11.7,12411,0,1154,,,11.94
" 24485 (2000 YL102)",5.148,0.0419,13.27,151.26,192.36,4.933,5.36,11.7,14812,0,2109,,,11.50
" 24486 (2000 YR102)",5.183,0.0755,8.29,189.99,141.10,4.792,5.57,11.8,24796,0,2548,,,11.21
" 24498 (2001 AC25)",5.242,0.0369,13.01,163.13,334.40,5.048,5.43,12,13179,0,1136,,,12.08
" 24501 (2001 AN37)",5.186,0.1058,20.26,348.58,90.65,4.637,5.73,11.8,25535,0,1286,,,11.78
" 24505 (2001 BZ)",5.245,0.0488,17.45,348.07,349.96,4.989,5.50,12,9571,0,2505,,,11.24
" 24506 (2001 BS15)",5.323,0.0310,11.82,340.10,126.20,5.158,5.49,12.3,22794,0,2612,,,10.77
" 24508 (2001 BL26)",5.207,0.0788,2.38,89.97,334.74,4.797,5.62,11.9,16846,0,1256,,,12.32
" 24519 (2001 CH)",5.219,0.0884,13.50,355.70,137.52,4.758,5.68,11.9,9696,0,1488,,,11.71
" 24528 (2001 CP11)",5.24,0.1062,16.72,118.64,322.10,4.683,5.80,12,12066,0,1288,,,11.81
" 24530 (2001 CP18)",5.145,0.1194,11.43,149.85,250.33,4.531,5.76,11.7,15682,0,1786,,,11.77
" 24531 (2001 CE21)",5.222,0.0877,22.52,190.56,239.70,4.764,5.68,11.9,26314,0,1757,,,11.76
" 24534 (2001 CX27)",5.217,0.0825,13.05,28.79,306.80,4.786,5.65,11.9,24502,0,2774,,,11.42
" 24536 (2001 CN33)",5.209,0.0648,25.92,354.26,130.95,4.872,5.55,11.9,9679,0,1373,,,11.60
" 24537 (2001 CB35)",5.178,0.0834,18.27,34.87,15.80,4.746,5.61,11.8,25622,0,2141,,,11.22
" 24539 (2001 DP5)",5.311,0.0857,10.97,25.00,92.38,4.856,5.77,12.2,22807,0,989,,,12.16
" 24587 Kapaneus (4613 T-2)",5.188,0.0108,29.05,176.35,337.65,5.132,5.24,11.8,24785,0,1814,,,11.54
" 24603 Mekistheus (1973 SQ)",5.153,0.1315,6.59,43.59,40.40,4.476,5.83,11.7,26063,0,1084,,,12.42
" 24882 (1996 RK30)",5.193,0.0622,7.12,333.38,124.19,4.869,5.52,11.8,26392,0,1827,,,11.70
" 25344 (1999 RN72)",5.314,0.0691,19.81,157.70,163.36,4.947,5.68,12.2,11983,0,1246,,,11.82
" 25347 (1999 RQ116)",5.24,0.0725,17.42,184.94,164.86,4.860,5.62,12,13116,0,1609,,,11.70
" 25883 (2000 RD88)",5.156,0.0231,18.63,230.61,34.81,5.037,5.28,11.7,25563,0,1968,,,11.40
" 25895 (2000 XN9)",5.219,0.0747,21.57,70.55,167.31,4.829,5.61,11.9,25314,0,2443,,,11.25
" 25910 (2001 BM50)",5.195,0.0248,19.61,60.85,312.75,5.067,5.32,11.8,25986,0,1253,,,11.93
" 25911 (2001 BC76)",5.251,0.0438,21.38,208.20,258.96,5.021,5.48,12,14439,0,1688,,,11.80
" 25937 Malysz (2001 DY92)",5.307,0.0659,2.35,25.68,53.39,4.957,5.66,12.2,14466,0,927,,,12.33
" 25938 Stoch (2001 DC102)",5.151,0.1651,12.76,13.79,102.21,4.300,6.00,11.7,12818,0,967,,,12.27
" 26057 Ankaios (4742 T-2)",5.183,0.1099,7.30,164.26,270.82,4.613,5.75,11.8,18015,0,1308,,,12.33
" 26486 (2000 AQ231)",5.276,0.0692,1.41,10.75,122.01,4.911,5.64,12.1,16862,0,1007,,,12.38
" 26510 (2000 CZ34)",5.296,0.0839,5.47,141.94,270.48,4.851,5.74,12.2,10048,0,911,,,12.56
" 26601 (2000 FD1)",5.274,0.0928,23.44,41.17,17.53,4.785,5.76,12.1,25545,0,1804,,,11.44
" 26705 (2001 FL145)",5.235,0.0905,11.80,52.74,26.80,4.761,5.71,12,16871,0,1074,,,12.14
" 26763 Peirithoos (2706 P-L)",5.348,0.0690,1.21,100.16,306.24,4.979,5.72,12.4,22793,0,813,,,12.62
" 28958 Binns (2001 CQ42)",5.297,0.0844,8.23,147.80,287.03,4.850,5.74,12.2,10047,0,1328,,,12.27
" 28960 (2001 DZ81)",5.317,0.0353,2.79,339.63,33.78,5.130,5.50,12.3,22767,0,859,,,12.72
" 29196 Dius (1990 YY)",5.252,0.0520,3.85,67.64,38.03,4.978,5.52,12,14699,0,1310,,,12.13
" 29314 Eurydamas (1994 CR18)",5.302,0.0755,15.23,143.35,135.72,4.902,5.70,12.2,12288,0,1646,,,11.62
" 29603 (1998 MO44)",5.138,0.0344,33.41,113.57,191.75,4.961,5.31,11.6,17160,0,2108,,,11.22
" 29976 (1999 NE9)",5.166,0.0096,30.07,318.89,97.35,5.116,5.22,11.7,25511,0,2000,,,11.14
" 29977 (1999 NH11)",5.222,0.0891,23.98,133.97,156.78,4.757,5.69,11.9,11898,0,1860,,,11.21
" 30020 (2000 DZ5)",5.285,0.0486,16.65,80.08,329.98,5.028,5.54,12.2,26036,0,1054,,,12.06
" 30102 (2000 FC1)",5.263,0.0410,23.70,42.18,283.41,5.047,5.48,12.1,25622,0,2224,,,10.91
